id_pessoa,id_empresa
p18083,e6731
p18368,e3548
p95985,e2477
p65146,e8266
p4943,e9413
p30637,e1133
p602,e277
p74067,e7335
p44736,e2729
p55824,e9959
p11001,e3461
p21786,e3151
p16520,e1453
p66377,e9941
p24587,e2611
p58245,e2951
p98054,e6761
p50823,e9304
p26183,e6842
p96521,e9472
p57718,e4107
p29380,e3571
p19244,e7437
p27258,e5256
p12292,e975
p1737,e3849
p51108,e3726
p35115,e3150
p40072,e347
p42649,e4015
p37354,e3191
p8931,e5985
p89489,e831
p83664,e6959
p72433,e7260
p99454,e6064
p83864,e6342
p71437,e693
p34872,e4092
p54360,e603
p98465,e2389
p80875,e9399
p87539,e5349
p25712,e4721
p70429,e3058
p54064,e5126
p18934,e570
p51454,e3501
p48144,e6356
p66468,e6512
p59382,e5857
p88851,e3718
p59378,e4137
p81928,e2459
p90929,e4654
p72649,e1133
p66031,e5337
p93702,e2247
p20684,e6802
p83057,e352
p85225,e1805
p56653,e9718
p77073,e8651
p51748,e5509
p1472,e3251
p52049,e9220
p66769,e9506
p27776,e2398
p38115,e3847
p69657,e7195
p6118,e6416
p34940,e2291
p84762,e9122
p98486,e967
p57146,e2629
p68259,e3460
p47005,e4570
p43295,e3399
p99748,e1506
p7945,e6727
p75720,e1396
p69458,e3699
p44164,e2220
p66297,e769
p13227,e7951
p56623,e2379
p52684,e1659
p56987,e5262
p93810,e5008
p75606,e8344
p69033,e8633
p5701,e7175
p80556,e7686
p26343,e6038
p57829,e444
p37484,e5160
p48548,e2725
p14491,e697
p65788,e1011
p66036,e2080
p55867,e4145
p45922,e8114
p30345,e8753
p13396,e4446
p4084,e9131
p78512,e7540
p71561,e6789
p42530,e9176
p37637,e2854
p95538,e3242
p64923,e3730
p24051,e7254
p56048,e6338
p54710,e4395
p12336,e4185
p5244,e7083
p54893,e7373
p35596,e5387
p30760,e2597
p11711,e3193
p30443,e2529
p97756,e2228
p95291,e2542
p70431,e6700
p73353,e9868
p13342,e8617
p88403,e1623
p56131,e1095
p85903,e7196
p38379,e6174
p82524,e875
p92580,e5315
p21134,e504
p28471,e1178
p72521,e8856
p10785,e2337
p37668,e4541
p24896,e6296
p2066,e4706
p7715,e1330
p67069,e7682
p74194,e2392
p11232,e4060
p58924,e3064
p34903,e5904
p38367,e3591
p75003,e2751
p29085,e7082
p34496,e437
p56838,e5547
p96795,e3707
p60344,e4314
p89080,e7615
p55140,e8248
p27101,e4004
p58645,e6070
p3073,e3505
p7976,e7190
p73128,e4196
p84510,e6030
p24949,e1588
p20624,e2256
p74340,e3711
p46972,e2094
p53666,e1051
p41227,e9876
p1407,e2014
p32289,e9578
p49330,e4926
p74011,e8773
p43138,e2223
p4532,e1574
p444,e8965
p16362,e6098
p44282,e3674
p9249,e605
p84188,e5233
p85941,e8258
p25328,e7889
p67753,e5875
p65539,e5289
p97557,e123
p8714,e448
p24936,e1747
p46968,e1774
p8522,e6011
p25476,e267
p4180,e9553
p22765,e994
p77457,e607
p17930,e2975
p59116,e2936
p21406,e8913
p13140,e6971
p87218,e9313
p77708,e6557
p81922,e1765
p69670,e5509
p72161,e3687
p33210,e7676
p92729,e4687
p50429,e2647
p92294,e1201
p60660,e7993
p29351,e7944
p45679,e8051
p77882,e8609
p36300,e748
p50132,e2777
p33759,e1308
p8925,e1746
p88198,e1938
p50554,e5425
p1987,e2947
p41337,e9577
p24477,e4036
p9028,e7890
p80381,e2275
p9249,e5788
p74097,e6680
p49023,e4738
p54234,e9694
p24726,e5599
p41567,e9719
p24456,e4203
p45750,e8908
p86656,e8808
p43229,e1881
p95690,e8563
p70923,e8499
p78610,e5737
p46056,e7329
p60600,e685
p75910,e8265
p97070,e7782
p23982,e2665
p13534,e9049
p40074,e2013
p56774,e485
p98887,e6064
p14219,e8902
p4756,e6849
p72251,e8597
p89677,e2307
p64498,e8655
p10092,e3407
p19475,e2840
p41590,e6537
p50781,e1491
p33725,e5719
p94383,e4469
p58065,e8370
p99674,e479
p51965,e3655
p78049,e8463
p13815,e7017
p20040,e3192
p99580,e8081
p85249,e5554
p82687,e7044
p25445,e9664
p52538,e7763
p3399,e2716
p54447,e670
p90457,e3410
p89966,e960
p99563,e9707
p13821,e8725
p395,e9248
p86195,e491
p16690,e309
p98077,e7538
p66030,e7241
p17405,e9515
p64638,e5732
p16330,e8436
p28749,e8300
p91052,e4840
p15094,e9202
p70236,e46
p93252,e5958
p86135,e9845
p59208,e9017
p98584,e3355
p88126,e6655
p68744,e3747
p65534,e1360
p67330,e9976
p27535,e7798
p30498,e5722
p63636,e4854
p89218,e4910
p88431,e7759
p84014,e6074
p17178,e249
p23047,e6307
p96707,e7415
p26748,e2671
p739,e2538
p35983,e6785
p95395,e7805
p23718,e9227
p4801,e5750
p76343,e3163
p17701,e7157
p53807,e23
p97070,e2446
p88357,e4420
p14440,e4099
p74640,e4648
p1499,e3191
p7219,e774
p31374,e5776
p2139,e1257
p28200,e7219
p93954,e2629
p68824,e6477
p14045,e983
p2552,e4004
p77937,e6497
p69493,e9090
p24091,e8386
p54690,e7724
p32757,e8727
p19816,e4211
p68783,e4510
p61654,e5643
p8600,e7810
p18121,e5394
p53934,e9258
p53514,e4867
p92165,e7242
p41915,e4969
p18296,e7070
p90346,e9176
p5172,e6163
p93200,e3172
p73185,e455
p23996,e890
p77379,e7406
p50785,e9928
p48216,e357
p91332,e6466
p60100,e1055
p3096,e7640
p79176,e3914
p17398,e5797
p58114,e1425
p25375,e5754
p31136,e9074
p11723,e8501
p98884,e3267
p4923,e4447
p60567,e4593
p13776,e9405
p73207,e5734
p93558,e5902
p24177,e9915
p18910,e7873
p27842,e190
p79340,e9300
p14072,e1899
p32042,e7340
p38815,e4480
p26420,e2841
p38778,e212
p79305,e2371
p78585,e472
p79936,e1863
p70928,e124
p89818,e6859
p51750,e5717
p92014,e927
p62894,e471
p11348,e5582
p18027,e9977
p17858,e9755
p91386,e6554
p8813,e8217
p70944,e1114
p37403,e3415
p17401,e6418
p54814,e102
p80547,e3856
p57034,e7173
p76986,e5319
p61946,e1933
p56132,e653
p23864,e6747
p14932,e1919
p36203,e8092
p91888,e6516
p10091,e5228
p88631,e8987
p81458,e8693
p62021,e596
p86665,e9941
p82086,e7236
p29362,e136
p55021,e1599
p99002,e2862
p20922,e5841
p46727,e4202
p32976,e7723
p6600,e2124
p7088,e3699
p32219,e2942
p2054,e4159
p73075,e4924
p59382,e3933
p20115,e3567
p44306,e3424
p5407,e9843
p82043,e4431
p70463,e6969
p99318,e2880
p69013,e3334
p28875,e112
p95627,e4015
p24225,e8558
p5906,e822
p63765,e5875
p89613,e712
p48009,e1726
p86680,e974
p42048,e4281
p25087,e7274
p96010,e6038
p87042,e2250
p59567,e2938
p40921,e3730
p14088,e5918
p39577,e1078
p28475,e3518
p73319,e4863
p9971,e2434
p75046,e8425
p74903,e3570
p23101,e8865
p14309,e5447
p61646,e3542
p59171,e1121
p87974,e2524
p89370,e2197
p25769,e6229
p38989,e2252
p40265,e2058
p40947,e2247
p14299,e3630
p35231,e7517
p20363,e7127
p15330,e1083
p30049,e4858
p18616,e4794
p7683,e5203
p89714,e7840
p37074,e9851
p49092,e817
p78292,e2890
p92674,e6914
p40517,e728
p30315,e7557
p56699,e3257
p57827,e4383
p62883,e8605
p60487,e7981
p76278,e7622
p5388,e7421
p88569,e2309
p18849,e5477
p25978,e8651
p29581,e7093
p72300,e29
p35316,e9085
p50420,e5162
p56201,e9804
p10390,e8753
p66455,e2381
p704,e3378
p80198,e9043
p96062,e2551
p66511,e1079
p11481,e9820
p71042,e3844
p93518,e4090
p8136,e3706
p67985,e7285
p98524,e728
p76684,e8934
p29161,e6768
p49323,e3366
p25245,e3852
p29938,e3936
p65415,e817
p67821,e4650
p93093,e7472
p46762,e568
p64292,e416
p17033,e6720
p10927,e6753
p1691,e5556
p66396,e8989
p73160,e4372
p63303,e2554
p84447,e4654
p3594,e56
p93827,e8069
p45365,e8705
p39957,e2096
p49639,e8737
p62864,e4198
p74864,e1037
p41512,e4270
p71252,e3796
p81532,e8179
p62339,e785
p99940,e6381
p87902,e9055
p18635,e5929
p6687,e2819
p5979,e9785
p93953,e3034
p88339,e6387
p89695,e8895
p22655,e8396
p24004,e1117
p57375,e7453
p62304,e7438
p27772,e412
p9015,e5786
p81516,e342
p49241,e6860
p5791,e7386
p68578,e7359
p40217,e7068
p46070,e64
p54120,e4164
p75920,e4315
p46157,e9595
p82748,e4387
p72173,e2718
p985,e3038
p34678,e2928
p62866,e8004
p60415,e9294
p14084,e8167
p29487,e8624
p91055,e8434
p82328,e1603
p19086,e6580
p3526,e86
p35707,e2005
p46507,e2255
p30354,e9539
p87023,e1912
p9180,e6410
p56927,e3908
p19304,e5768
p39880,e8674
p98173,e6158
p18750,e3105
p91496,e9895
p77713,e1668
p53968,e7618
p11884,e4942
p3548,e126
p1795,e239
p72227,e196
p3777,e6756
p42787,e5387
p39768,e1149
p24294,e8816
p66195,e5746
p67593,e9069
p68568,e5985
p37959,e9972
p40547,e4363
p28361,e8785
p93908,e4106
p55445,e1750
p35094,e6370
p87862,e8379
p6979,e6694
p37768,e747
p51937,e6229
p84098,e5642
p25181,e6297
p76079,e4355
p80095,e7874
p16438,e2610
p46343,e6157
p68781,e8838
p16151,e9146
p24157,e1112
p95058,e7564
p34513,e5980
p64590,e886
p53082,e6798
p20010,e4441
p78223,e4343
p96587,e5251
p41892,e8948
p6187,e3474
p45813,e2517
p12105,e6093
p58740,e9979
p56363,e4339
p40028,e7160
p38474,e8798
p27280,e8083
p73510,e2892
p85424,e337
p93963,e3002
p59306,e6424
p91843,e7054
p76121,e1990
p41777,e7705
p58837,e3655
p53941,e1705
p32102,e4803
p65670,e520
p33298,e2072
p41153,e5768
p36064,e7668
p27061,e2589
p98677,e6284
p16557,e7821
p43710,e9884
p30690,e3379
p2736,e67
p86119,e8947
p32270,e7664
p32057,e188
p33496,e3903
p66732,e509
p33953,e5082
p80607,e2177
p47356,e1985
p58476,e1224
p49354,e8946
p29666,e6998
p53812,e3140
p89286,e8682
p59487,e4329
p67477,e691
p11343,e6308
p14932,e9646
p35402,e7422
p24533,e2364
p52883,e4015
p79914,e5998
p51816,e5881
p79992,e1253
p31135,e3563
p37872,e4115
p69641,e6593
p51050,e9589
p99328,e1062
p89184,e8909
p27913,e5313
p54157,e4562
p54399,e9563
p53559,e6562
p45867,e5766
p92300,e2514
p37989,e1573
p59701,e278
p92265,e4910
p49786,e6942
p89221,e6073
p8526,e2751
p59947,e584
p40701,e5458
p20061,e7300
p75268,e2613
p87570,e7752
p74154,e1904
p96630,e3237
p91590,e687
p54785,e422
p66648,e8229
p33706,e6465
p54792,e136
p33849,e6380
p95340,e629
p38888,e7846
p14498,e5500
p58883,e253
p10537,e8582
p13737,e4879
p90843,e27
p51121,e7377
p12751,e7235
p56572,e7449
p72563,e7215
p23363,e7372
p13728,e1555
p3365,e4894
p90642,e3497
p60512,e267
p61136,e2322
p78733,e9247
p66536,e3526
p90457,e9870
p76571,e4784
p59818,e102
p2763,e4682
p28612,e5140
p38253,e1284
p89541,e9591
p42750,e5104
p87843,e4714
p75448,e9813
p75771,e5516
p70716,e6562
p10738,e8723
p82650,e6459
p22090,e9242
p68020,e2493
p13165,e5725
p20367,e418
p79347,e84
p54095,e370
p1465,e2658
p30094,e9455
p77789,e5487
p77377,e4180
p20136,e3287
p17547,e8569
p88685,e955
p6342,e5049
p79163,e2765
p31555,e4457
p46390,e9757
p19854,e920
p86986,e3423
p30687,e8238
p86192,e7801
p84367,e444
p54786,e8438
p92310,e8753
p7782,e7795
p76303,e7731
p93407,e2409
p77551,e4958
p93782,e5366
p46100,e33
p75411,e602
p20022,e7417
p68241,e4875
p25639,e97
p12766,e721
p91499,e1238
p48315,e9275
p41313,e4783
p9202,e2200
p39798,e1513
p93871,e3467
p45009,e5833
p6101,e5912
p66859,e3448
p48332,e4530
p9032,e2308
p89947,e1076
p17759,e2812
p69386,e2777
p56696,e6547
p26359,e9887
p87094,e2955
p30909,e4332
p16340,e5278
p93083,e1212
p23440,e6125
p93102,e5341
p31157,e7309
p80428,e9936
p77415,e1754
p85911,e9083
p53910,e8686
p26393,e7744
p72232,e4593
p59264,e819
p62356,e6389
p10601,e2550
p26092,e4302
p52922,e6035
p22229,e1553
p22054,e5298
p98219,e4219
p14831,e6689
p29312,e6623
p95541,e5571
p64218,e6743
p92974,e8568
p4533,e4915
p46468,e5974
p59148,e3774
p57306,e1868
p53221,e4708
p71960,e2679
p18764,e958
p22061,e9879
p69370,e1069
p2295,e1156
p25238,e594
p12209,e3333
p43215,e5223
p44594,e6418
p54912,e8924
p33838,e5330
p20617,e1993
p80965,e4066
p93209,e4333
p37682,e3747
p66576,e7366
p98767,e3615
p21522,e7278
p11194,e7050
p33992,e5523
p91631,e6764
p15488,e3928
p34550,e547
p82657,e4408
p60254,e8716
p51128,e62
p99463,e5162
p98322,e9038
p92000,e8758
p11964,e6262
p51763,e6299
p81913,e2879
p26021,e3883
p6239,e4081
p22734,e7333
p33535,e3882
p18111,e4052
p39597,e4533
p4751,e861
p23021,e369
p20431,e7592
p86972,e1199
p36483,e9815
p80626,e5907
p50019,e969
p66133,e1871
p82118,e3329
p84825,e1119
p68506,e7712
p27492,e9818
p45318,e118
p43925,e9984
p96734,e5271
p6662,e186
p441,e5030
p64796,e3826
p15321,e7561
p94465,e3956
p88056,e143
p69414,e1345
p92054,e3976
p29841,e8218
p53677,e1641
p50890,e757
p1425,e5001
p50994,e1761
p32784,e7705
p21139,e1388
p1494,e2976
p99706,e7848
p31769,e5532
p20471,e1021
p54701,e4341
p7969,e6881
p68088,e7840
p34228,e2516
p16551,e7501
p72883,e1298
p95794,e4284
p85049,e956
p3667,e6064
p19621,e1755
p67602,e1356
p78304,e3102
p55571,e7757
p75232,e6172
p26887,e3372
p58426,e994
p71160,e1199
p90667,e7401
p87002,e5274
p90974,e1192
p3876,e4407
p98728,e4660
p62309,e9827
p40505,e2568
p41393,e659
p43229,e9315
p28457,e6433
p300,e6755
p89743,e7882
p36034,e8413
p21850,e1336
p49505,e4260
p15298,e1065
p36399,e5044
p71950,e8649
p28534,e9154
p19044,e3103
p9595,e9772
p40432,e2255
p29847,e1234
p32519,e1047
p2303,e8581
p16934,e236
p18480,e4383
p2743,e9304
p81106,e5801
p79240,e2232
p69440,e3593
p23387,e3832
p10283,e3504
p36698,e7955
p41549,e2327
p39425,e3765
p33722,e6987
p3701,e2333
p59563,e4613
p54904,e3918
p65596,e2298
p29327,e4480
p24503,e869
p23329,e6078
p97794,e6271
p27265,e791
p83697,e5724
p62122,e7615
p69954,e5855
p20632,e5287
p41776,e7872
p29002,e7108
p78892,e8905
p7650,e792
p91809,e7867
p68570,e4916
p21819,e3174
p47905,e167
p73283,e9976
p85340,e1499
p15363,e8270
p32107,e1831
p38925,e2718
p33573,e3792
p11260,e5940
p26848,e5796
p3988,e9387
p14485,e3800
p8014,e1510
p89465,e8940
p84040,e6650
p51907,e2062
p9529,e5403
p40195,e1152
p40736,e7979
p47114,e2075
p85111,e7350
p72046,e5338
p75368,e4157
p92723,e6909
p41827,e4304
p13397,e3490
p63113,e1248
p30054,e9809
p82377,e1118
p84660,e3741
p13537,e978
p12153,e677
p72671,e4225
p47520,e5999
p9116,e3506
p61640,e4799
p95377,e3103
p26688,e6364
p51449,e1920
p90817,e3341
p96595,e5077
p38442,e9797
p4579,e8608
p91322,e3832
p79745,e9606
p61976,e649
p66871,e7015
p33727,e1142
p23329,e6931
p26919,e5637
p259,e9737
p89630,e227
p75182,e3168
p96113,e2231
p99270,e6262
p12018,e5511
p53806,e7480
p86344,e2925
p94132,e3867
p65089,e3389
p95256,e2348
p43943,e8782
p31199,e6642
p86795,e1783
p48585,e5792
p98002,e5180
p8540,e4999
p40898,e5704
p68825,e2395
p97935,e9564
p85696,e2554
p74470,e5759
p46185,e1140
p43141,e5155
p25196,e4786
p7276,e1295
p19509,e8808
p95206,e107
p95858,e3581
p17591,e3126
p20538,e8427
p30526,e3262
p67003,e6639
p24871,e842
p35202,e3593
p14150,e8464
p20203,e9338
p78856,e9624
p98779,e9427
p90085,e1530
p31981,e4754
p46109,e6697
p85588,e8801
p87734,e5373
p35279,e4120
p69537,e9793
p30922,e5979
p29370,e8263
p11482,e5660
p10505,e9850
p16064,e8411
p28419,e1877
p4528,e9123
p81373,e1813
p94150,e7222
p22310,e7824
p46194,e2377
p20557,e7285
p41665,e7447
p83295,e4970
p98248,e8838
p55509,e7054
p35493,e8076
p68993,e2673
p58715,e5194
p5855,e5974
p41649,e3176
p35018,e3301
p45502,e1568
p31464,e995
p81414,e9896
p93405,e4083
p9459,e1956
p92995,e7975
p18164,e3021
p22470,e680
p60042,e2543
p49978,e8665
p90540,e8304
p31921,e3926
p79914,e3771
p75834,e2769
p3971,e8046
p14334,e235
p24080,e3648
p9706,e9111
p22456,e2118
p93671,e2319
p60878,e3609
p66550,e8675
p7884,e5862
p42461,e5772
p93005,e936
p47037,e4467
p85154,e407
p79885,e8466
p80101,e4390
p18207,e4604
p18611,e193
p35598,e2692
p21731,e1517
p91221,e296
p41134,e6975
p574,e1865
p44572,e5077
p20121,e4500
p82643,e9303
p15987,e8100
p75296,e9090
p20679,e6569
p86071,e8233
p48451,e504
p51174,e477
p12115,e3881
p46752,e6177
p27483,e1135
p51114,e5577
p62185,e3931
p9265,e649
p7025,e6304
p61783,e4232
p87315,e1865
p48607,e8977
p86001,e5112
p34735,e7703
p55763,e8699
p15018,e1305
p13962,e9248
p81669,e2212
p14873,e534
p47971,e8331
p89599,e242
p1651,e6933
p17408,e1980
p4670,e9446
p57262,e7917
p74819,e305
p28169,e7147
p24426,e3039
p30685,e5267
p64395,e3614
p49886,e6984
p33984,e517
p92947,e92
p57693,e2611
p28498,e4227
p37908,e7150
p74403,e5128
p59506,e5425
p98259,e6230
p33371,e1954
p99167,e6709
p35366,e1157
p89155,e399
p42483,e9172
p9556,e834
p5570,e8534
p53759,e3935
p75461,e6893
p32583,e9700
p16504,e1535
p88155,e472
p2509,e6803
p88133,e6509
p37629,e88
p35259,e8610
p86070,e8548
p97478,e2273
p79579,e5022
p50274,e9114
p27071,e619
p58405,e4176
p88505,e3415
p24143,e8308
p70083,e6255
p69251,e5945
p65068,e9702
p89742,e8010
p56008,e2488
p74934,e4961
p49266,e592
p7664,e9076
p50301,e9253
p6210,e7111
p42169,e7388
p41192,e8704
p92498,e2320
p8604,e4749
p12509,e8760
p57734,e7115
p15475,e4853
p61419,e7456
p10186,e1430
p75942,e4635
p11287,e1401
p45980,e3406
p4583,e1739
p35363,e6610
p69711,e2661
p86127,e7150
p14782,e8841
p37395,e9310
p33948,e5133
p12810,e5727
p18426,e237
p74871,e8962
p38297,e804
p79315,e9165
p70660,e4384
p87712,e4732
p69999,e3178
p24249,e5158
p49146,e8863
p89519,e3219
p78113,e2815
p10146,e9009
p34299,e9124
p32435,e1648
p77651,e4996
p43581,e8140
p97564,e4153
p61890,e7336
p52234,e9501
p18134,e7818
p41985,e4215
p92033,e5729
p45583,e8060
p84488,e3836
p74138,e4879
p28753,e2746
p66700,e4465
p92178,e1461
p84740,e801
p7991,e2196
p84828,e8063
p50960,e728
p46589,e5581
p21086,e8493
p70658,e8625
p41991,e4222
p67363,e3884
p48215,e6151
p49281,e9905
p30088,e2277
p23600,e5632
p80961,e2918
p77307,e5115
p30216,e3282
p98635,e2245
p43292,e8420
p8254,e1264
p19599,e726
p4578,e8730
p68990,e7946
p37450,e5715
p65306,e4441
p80720,e64
p79851,e8114
p51638,e4635
p51661,e2232
p49531,e707
p95368,e3347
p93869,e8968
p98785,e4413
p6729,e4187
p5770,e6044
p7470,e5850
p46810,e2589
p11328,e770
p54266,e546
p81575,e5287
p12261,e5903
p69157,e4226
p37047,e6043
p24379,e3177
p98939,e8419
p78326,e6222
p78811,e9197
p78226,e3056
p73571,e5237
p34804,e9828
p49033,e7709
p97805,e3478
p95297,e5360
p50958,e9982
p20985,e8680
p80720,e4198
p86405,e7419
p6190,e6661
p89929,e246
p31147,e9359
p44493,e4442
p98077,e5127
p56515,e7798
p96873,e6721
p50372,e4085
p78627,e5976
p3518,e9252
p5005,e6232
p6410,e2152
p79058,e6782
p22426,e5135
p85899,e6323
p56778,e4821
p44164,e5452
p89522,e2208
p72112,e282
p35641,e2046
p27893,e5568
p93201,e845
p47757,e6261
p85530,e8892
p28212,e8354
p25610,e7333
p66158,e353
p41092,e5974
p47475,e7362
p64139,e8231
p32771,e6787
p12966,e9339
p53427,e9284
p57176,e7907
p13985,e9718
p24941,e4349
p4512,e9366
p57074,e5003
p32984,e1955
p21015,e6531
p99446,e1346
p10926,e1532
p8066,e1608
p27819,e3359
p49045,e7925
p610,e1865
p33844,e1046
p20400,e3592
p84922,e8674
p23709,e6582
p88623,e4094
p2724,e9336
p23909,e5270
p88339,e820
p8584,e4800
p11917,e7167
p21452,e82
p27315,e8021
p68419,e8877
p31296,e3579
p46720,e4422
p40778,e3997
p99783,e3044
p2,e5433
p77358,e9995
p16916,e2576
p48568,e8460
p4241,e4427
p84590,e7104
p19097,e6799
p39067,e5701
p49809,e2737
p85887,e4966
p5012,e1934
p51203,e2284
p99704,e7310
p34541,e3015
p85520,e2398
p53791,e855
p70836,e4738
p5482,e5397
p26453,e79
p50277,e6327
p45557,e9899
p15409,e8264
p70546,e3199
p72760,e8353
p7174,e5402
p49793,e7009
p30717,e8954
p57467,e3744
p23720,e7599
p65576,e7242
p61399,e4879
p95160,e9733
p63720,e6088
p98079,e4461
p92307,e1708
p43328,e5673
p27770,e4252
p60875,e5192
p28027,e6868
p17346,e1856
p13315,e8920
p32227,e5080
p15591,e7061
p68984,e1076
p67368,e957
p84355,e5364
p83070,e8291
p33907,e3215
p74248,e3219
p15951,e6705
p79091,e6252
p19590,e6337
p91506,e5064
p61292,e3619
p51769,e2220
p41334,e6688
p39315,e9022
p77270,e9702
p64778,e8996
p74303,e5702
p66918,e1179
p45307,e8959
p33778,e4354
p96474,e5135
p487,e1580
p1104,e7020
p45441,e7079
p83013,e4261
p76015,e7827
p1238,e765
p12851,e3138
p53738,e7327
p51323,e9937
p56165,e1224
p29824,e3585
p91765,e401
p30712,e6028
p21264,e8066
p44926,e2465
p29638,e4970
p70130,e4131
p83898,e8605
p13535,e3592
p38172,e6474
p62443,e2258
p89693,e7597
p93692,e3736
p15358,e9315
p76371,e7786
p46000,e4589
p55944,e2056
p33739,e7220
p28831,e7106
p23294,e987
p19296,e2917
p63527,e3694
p42419,e2032
p38827,e7364
p24515,e7147
p48125,e7522
p15354,e9013
p2077,e1248
p41394,e6893
p3752,e2517
p4412,e3086
p94101,e8968
p71680,e4657
p37576,e1168
p54638,e5009
p86144,e1415
p12608,e324
p92481,e7335
p69715,e4324
p55447,e2862
p59466,e4598
p66634,e4389
p24081,e600
p48741,e1147
p28818,e7714
p9445,e1939
p61799,e9199
p35987,e2934
p1084,e3150
p58536,e8209
p73659,e8566
p16272,e678
p91293,e7958
p47208,e5375
p1723,e2293
p97288,e4593
p32511,e308
p85405,e5897
p88440,e9093
p52082,e138
p26932,e3623
p49822,e7791
p62317,e1880
p17947,e9275
p82287,e2261
p14313,e3499
p79,e800
p87212,e3596
p12697,e1133
p27575,e7714
p181,e4650
p4878,e1652
p19308,e9439
p44898,e70
p22992,e4543
p21458,e6181
p75511,e6469
p79783,e9321
p23622,e4497
p48895,e8407
p95917,e3658
p29108,e4619
p83998,e2012
p69691,e5981
p93880,e3508
p5724,e6667
p66591,e1610
p28341,e7186
p79757,e2741
p25084,e1271
p73491,e1494
p20420,e8353
p13004,e3751
p45028,e5951
p74582,e162
p50836,e1656
p95791,e2102
p42028,e1038
p3108,e7430
p1689,e558
p89946,e225
p27418,e717
p78833,e8473
p35112,e6270
p22258,e1716
p44651,e9463
p54730,e8012
p46280,e1829
p62860,e1385
p72264,e9091
p97412,e1374
p96605,e6322
p6772,e1167
p55161,e5538
p20481,e9500
p48052,e8260
p42630,e602
p65731,e6624
p59839,e6530
p24360,e7910
p29269,e5670
p30348,e2884
p54295,e2351
p26626,e2425
p73437,e7535
p86859,e6464
p13941,e8154
p22715,e747
p23259,e9602
p22854,e7654
p60420,e4705
p37206,e5875
p87628,e3875
p36961,e3031
p4457,e6900
p43844,e9235
p72809,e4536
p33669,e447
p68796,e9269
p52009,e9314
p59413,e9716
p15516,e9170
p21105,e4805
p93690,e4602
p39868,e1612
p4821,e1933
p96391,e6405
p8255,e1510
p48126,e142
p9007,e5942
p29994,e3400
p46656,e8800
p32859,e6849
p1844,e7965
p7499,e8724
p8498,e1934
p79363,e529
p61791,e3382
p78563,e7065
p57202,e2740
p5222,e2724
p89338,e8800
p22260,e2789
p11069,e8286
p88866,e1354
p87856,e1568
p55766,e2311
p34411,e21
p13014,e3492
p7965,e9362
p3791,e6726
p50131,e9313
p36818,e9749
p52338,e5009
p10846,e904
p9605,e7848
p95028,e5121
p92307,e9224
p12530,e3726
p5692,e9203
p95911,e2822
p72960,e2351
p74512,e9036
p56270,e5941
p98675,e4737
p61726,e6621
p86299,e5276
p37427,e5691
p3775,e6340
p86137,e9017
p42145,e797
p76584,e560
p68538,e4715
p16506,e2592
p32969,e2795
p51044,e8969
p60679,e2616
p24328,e4287
p92304,e7868
p13761,e8670
p59111,e1724
p13107,e3273
p11301,e3228
p19090,e1796
p97025,e1092
p66929,e5972
p51861,e1891
p56676,e7307
p80686,e9803
p96146,e7881
p98686,e7242
p86175,e3027
p58820,e1498
p40794,e9548
p29511,e6033
p25606,e1334
p20426,e8990
p3169,e7422
p96749,e8517
p10036,e4298
p8463,e5127
p76520,e2935
p67529,e1577
p95966,e6047
p32365,e4914
p85513,e6384
p75212,e9649
p13820,e5175
p65148,e477
p47506,e4660
p82571,e7475
p46274,e8389
p65391,e2657
p71197,e9400
p23975,e1176
p56869,e383
p91713,e1368
p90190,e142
p8543,e8408
p64917,e7660
p56452,e2616
p34901,e5347
p38813,e6856
p70006,e6822
p33899,e5474
p82346,e5616
p15089,e9734
p9007,e366
p63147,e63
p39289,e9056
p92181,e7001
p28049,e8218
p31134,e883
p89402,e5424
p67205,e9864
p97715,e3995
p78080,e7276
p63332,e2222
p40213,e6176
p31978,e5070
p82360,e9724
p91758,e2492
p2779,e5366
p86985,e551
p37895,e4614
p10087,e9173
p56070,e4315
p91156,e7170
p9533,e7481
p84032,e9293
p68365,e9642
p92974,e5126
p70555,e7527
p84608,e5232
p85106,e9471
p30966,e5532
p74166,e4586
p80877,e126
p43192,e6884
p98473,e2147
p31972,e3273
p30223,e7336
p27438,e3772
p19603,e2825
p76406,e7676
p4245,e798
p91554,e5856
p17434,e738
p40664,e1054
p36037,e9345
p42498,e1129
p84791,e6490
p49678,e501
p68227,e4606
p21496,e7838
p32054,e7878
p57299,e7852
p13750,e4771
p4010,e7431
p55077,e7771
p71877,e2604
p51648,e915
p90884,e7479
p32767,e836
p45762,e5638
p70151,e9668
p30145,e7143
p37113,e3729
p47461,e484
p29179,e376
p90047,e4199
p60909,e9484
p6297,e5165
p27929,e745
p89847,e7545
p35629,e9314
p90316,e9919
p60297,e6676
p39754,e1582
p84716,e4068
p34139,e4401
p56994,e2046
p18357,e8336
p43665,e4809
p75529,e2796
p37010,e1101
p3947,e6147
p99444,e1582
p57943,e5169
p39689,e2980
p16871,e8341
p99767,e6500
p91343,e9104
p17556,e618
p74809,e9803
p63074,e7606
p85343,e2359
p37442,e9540
p17229,e8039
p34298,e957
p58186,e8372
p89997,e5230
p56397,e6426
p59858,e4755
p39232,e2217
p54823,e7988
p60346,e9164
p29061,e3238
p93598,e9611
p29347,e7710
p49940,e8181
p91073,e5740
p21454,e212
p60907,e6531
p14387,e2800
p11313,e936
